Section ID,Block ID,Subject Code,Teacher Name,Room Name,Day,Start Time,End Time,Semester
1,20,ABM_101,Maria Santos,Room 109,Monday,10:30:00,11:00:00,1
1,16,GEN_116,Joseph Santos,General Science Lab 3,Monday,11:00:00,11:30:00,2
1,21,ABM_102,Luz Fernandez,Room 124,Monday,11:00:00,11:30:00,1
1,17,GEN_117,Michelle Reyes,Psychology Lab 2,Monday,11:30:00,12:00:00,2
1,1,GEN_101,Gregory Delos Santos,Room 108,Monday,13:00:00,13:30:00,1
1,18,GEN_118,Nathan Cruz,Room 122,Monday,13:00:00,13:30:00,2
1,19,GEN_119,Carlos Torres,Speech Lab 2,Monday,13:30:00,14:00:00,2
1,4,GEN_104,Carlos Dela Cruz,Room 120,Monday,14:00:00,14:30:00,1
1,22,ABM_103,Carla Reyes,Room 102,Monday,14:00:00,14:30:00,2
1,23,ABM_104,Eduardo Lopez,Room 130,Monday,14:30:00,15:00:00,2
1,7,GEN_107,Daniel Garcia,Room 102,Saturday,8:00:00,8:30:00,1
1,11,GEN_111,Gregory Delos Santos,Room 123,Saturday,8:00:00,8:30:00,2
1,8,GEN_108,Mark Reyes,Computer Lab 3,Saturday,8:30:00,9:00:00,1
1,12,GEN_112,Angela Morales,Room 101,Saturday,8:30:00,9:00:00,2
1,9,GEN_109,Lorena Mendoza,Room 129,Saturday,9:00:00,9:30:00,1
1,13,GEN_113,Angela Navarro,Speech Lab 1,Saturday,9:00:00,9:30:00,2
1,10,GEN_110,Emilio Tan,Engineering Lab 1,Saturday,10:00:00,10:30:00,1
1,14,GEN_114,Marites Santos,Room 125,Saturday,10:00:00,10:30:00,2
1,15,GEN_115,Ana Dela Cruz,Room 120,Saturday,10:30:00,11:00:00,2
1,20,ABM_101,Maria Santos,Room 109,Saturday,10:30:00,11:00:00,1
1,16,GEN_116,Joseph Santos,General Science Lab 3,Saturday,11:00:00,11:30:00,2
1,21,ABM_102,Luz Fernandez,Room 124,Saturday,11:00:00,11:30:00,1
1,17,GEN_117,Michelle Reyes,Psychology Lab 2,Saturday,11:30:00,12:00:00,2
1,1,GEN_101,Gregory Delos Santos,Room 108,Saturday,13:00:00,13:30:00,1
1,18,GEN_118,Nathan Cruz,Room 122,Saturday,13:00:00,13:30:00,2
1,19,GEN_119,Carlos Torres,Speech Lab 2,Saturday,13:30:00,14:00:00,2
1,4,GEN_104,Carlos Dela Cruz,Room 120,Saturday,14:00:00,14:30:00,1
1,22,ABM_103,Carla Reyes,Room 102,Saturday,14:00:00,14:30:00,2
1,23,ABM_104,Eduardo Lopez,Room 130,Saturday,14:30:00,15:00:00,2
1,5,GEN_105,Melissa Soriano,General Science Lab 4,Thursday,8:00:00,8:30:00,1
1,11,GEN_111,Gregory Delos Santos,Room 123,Thursday,8:00:00,8:30:00,2
1,7,GEN_107,Daniel Garcia,Room 102,Thursday,8:30:00,9:00:00,1
1,12,GEN_112,Angela Morales,Room 101,Thursday,8:30:00,9:00:00,2
1,8,GEN_108,Mark Reyes,Computer Lab 3,Thursday,9:00:00,9:30:00,1
1,13,GEN_113,Angela Navarro,Speech Lab 1,Thursday,9:00:00,9:30:00,2
1,9,GEN_109,Lorena Mendoza,Room 129,Thursday,10:00:00,10:30:00,1
1,14,GEN_114,Marites Santos,Room 125,Thursday,10:00:00,10:30:00,2
1,10,GEN_110,Emilio Tan,Engineering Lab 1,Thursday,10:30:00,11:00:00,1
1,15,GEN_115,Ana Dela Cruz,Room 120,Thursday,10:30:00,11:00:00,2
1,16,GEN_116,Joseph Santos,General Science Lab 3,Thursday,11:00:00,11:30:00,2
1,20,ABM_101,Maria Santos,Room 109,Thursday,11:00:00,11:30:00,1
1,17,GEN_117,Michelle Reyes,Psychology Lab 2,Thursday,11:30:00,12:00:00,2
1,21,ABM_102,Luz Fernandez,Room 124,Thursday,11:30:00,12:00:00,1
1,1,GEN_101,Gregory Delos Santos,Room 108,Thursday,13:00:00,13:30:00,1
1,18,GEN_118,Nathan Cruz,Room 122,Thursday,13:00:00,13:30:00,2
1,19,GEN_119,Carlos Torres,Speech Lab 2,Thursday,13:30:00,14:00:00,2
1,4,GEN_104,Carlos Dela Cruz,Room 120,Thursday,14:00:00,14:30:00,1
1,22,ABM_103,Carla Reyes,Room 102,Thursday,14:00:00,14:30:00,2
1,23,ABM_104,Eduardo Lopez,Room 130,Thursday,14:30:00,15:00:00,2
1,7,GEN_107,Daniel Garcia,Room 102,Tuesday,8:00:00,8:30:00,1
1,11,GEN_111,Gregory Delos Santos,Room 123,Tuesday,8:00:00,8:30:00,2
1,8,GEN_108,Mark Reyes,Computer Lab 3,Tuesday,8:30:00,9:00:00,1
1,12,GEN_112,Angela Morales,Room 101,Tuesday,8:30:00,9:00:00,2
1,9,GEN_109,Lorena Mendoza,Room 129,Tuesday,9:00:00,9:30:00,1
1,13,GEN_113,Angela Navarro,Speech Lab 1,Tuesday,9:00:00,9:30:00,2
1,10,GEN_110,Emilio Tan,Engineering Lab 1,Tuesday,10:00:00,10:30:00,1
1,14,GEN_114,Marites Santos,Room 125,Tuesday,10:00:00,10:30:00,2
1,2,GEN_102,Catherine Villanueva,Speech Lab 1,Tuesday,10:30:00,11:00:00,1
1,15,GEN_115,Ana Dela Cruz,Room 120,Tuesday,10:30:00,11:00:00,2
1,16,GEN_116,Joseph Santos,General Science Lab 3,Tuesday,11:00:00,11:30:00,2
1,20,ABM_101,Maria Santos,Room 109,Tuesday,11:00:00,11:30:00,1
1,17,GEN_117,Michelle Reyes,Psychology Lab 2,Tuesday,11:30:00,12:00:00,2
1,21,ABM_102,Luz Fernandez,Room 124,Tuesday,11:30:00,12:00:00,1
1,1,GEN_101,Gregory Delos Santos,Room 108,Tuesday,13:00:00,13:30:00,1
1,18,GEN_118,Nathan Cruz,Room 122,Tuesday,13:00:00,13:30:00,2
1,19,GEN_119,Carlos Torres,Speech Lab 2,Tuesday,13:30:00,14:00:00,2
1,4,GEN_104,Carlos Dela Cruz,Room 120,Tuesday,14:00:00,14:30:00,1
1,22,ABM_103,Carla Reyes,Room 102,Tuesday,14:00:00,14:30:00,2
1,23,ABM_104,Eduardo Lopez,Room 130,Tuesday,14:30:00,15:00:00,2
1,7,GEN_107,Daniel Garcia,Room 102,Wednesday,8:00:00,8:30:00,1
1,11,GEN_111,Gregory Delos Santos,Room 123,Wednesday,8:00:00,8:30:00,2
1,8,GEN_108,Mark Reyes,Computer Lab 3,Wednesday,8:30:00,9:00:00,1
1,12,GEN_112,Angela Morales,Room 101,Wednesday,8:30:00,9:00:00,2
1,9,GEN_109,Lorena Mendoza,Room 129,Wednesday,9:00:00,9:30:00,1
1,13,GEN_113,Angela Navarro,Speech Lab 1,Wednesday,9:00:00,9:30:00,2
1,6,GEN_106,Robert Torres,Room 102,Wednesday,10:00:00,10:30:00,1
1,14,GEN_114,Marites Santos,Room 125,Wednesday,10:00:00,10:30:00,2
1,10,GEN_110,Emilio Tan,Engineering Lab 1,Wednesday,10:30:00,11:00:00,1
1,15,GEN_115,Ana Dela Cruz,Room 120,Wednesday,10:30:00,11:00:00,2
1,16,GEN_116,Joseph Santos,General Science Lab 3,Wednesday,11:00:00,11:30:00,2
1,20,ABM_101,Maria Santos,Room 109,Wednesday,11:00:00,11:30:00,1
1,17,GEN_117,Michelle Reyes,Psychology Lab 2,Wednesday,11:30:00,12:00:00,2
1,21,ABM_102,Luz Fernandez,Room 124,Wednesday,11:30:00,12:00:00,1
1,1,GEN_101,Gregory Delos Santos,Room 108,Wednesday,13:00:00,13:30:00,1
1,18,GEN_118,Nathan Cruz,Room 122,Wednesday,13:00:00,13:30:00,2
1,19,GEN_119,Carlos Torres,Speech Lab 2,Wednesday,13:30:00,14:00:00,2
1,4,GEN_104,Carlos Dela Cruz,Room 120,Wednesday,14:00:00,14:30:00,1
1,22,ABM_103,Carla Reyes,Room 102,Wednesday,14:00:00,14:30:00,2
1,23,ABM_104,Eduardo Lopez,Room 130,Wednesday,14:30:00,15:00:00,2
