Section ID,Block ID,Subject Code,Teacher Name,Room Name,Day,Start Time,End Time,Semester
2,34,GEN_130,Joseph Garcia,Room 103,Tuesday,10:30:00,11:00:00,2
2,27,GEN_123,Maria Reyes,Room 113,Tuesday,11:00:00,11:30:00,1
2,35,GEN_131,Jocelyn Rivera,Room 123,Tuesday,11:00:00,11:30:00,2
2,28,GEN_124,Patrick Mendoza,Room 117,Tuesday,11:30:00,12:00:00,1
2,36,GEN_132,Cynthia Lopez,Room 128,Tuesday,11:30:00,12:00:00,2
2,29,GEN_125,Sister Maria Reyes,Room 122,Tuesday,13:00:00,13:30:00,1
2,39,ABM_107,Marvin Dela Cruz,Room 123,Tuesday,13:00:00,13:30:00,2
2,30,GEN_126,Christian Mendoza,Room 118,Tuesday,13:30:00,14:00:00,1
2,40,ABM_108,Patricia Alvarez,Room 119,Tuesday,13:30:00,14:00:00,2
2,31,GEN_127,Albert Domingo,Engineering Lab 1,Tuesday,14:00:00,14:30:00,1
2,37,ABM_105,Ricardo Gonzalez,Room 110,Tuesday,14:30:00,15:00:00,1
2,38,ABM_106,Beatrice Santos,Room 105,Tuesday,15:00:00,15:30:00,1
2,24,GEN_120,Leonardo Cortez,Room 117,Wednesday,9:00:00,9:30:00,1
2,32,GEN_128,Fr. Antonio Valdez,Room 109,Wednesday,9:00:00,9:30:00,2
2,25,GEN_121,Michael Cruz,Room 130,Wednesday,10:00:00,10:30:00,1
2,33,GEN_129,Mark Fernandez,Computer Lab 1,Wednesday,10:00:00,10:30:00,2
2,26,GEN_122,Daniel Torres,Room 111,Wednesday,10:30:00,11:00:00,1
2,34,GEN_130,Joseph Garcia,Room 103,Wednesday,10:30:00,11:00:00,2
2,27,GEN_123,Maria Reyes,Room 113,Wednesday,11:00:00,11:30:00,1
2,35,GEN_131,Jocelyn Rivera,Room 123,Wednesday,11:00:00,11:30:00,2
2,28,GEN_124,Patrick Mendoza,Room 117,Wednesday,11:30:00,12:00:00,1
2,36,GEN_132,Cynthia Lopez,Room 128,Wednesday,11:30:00,12:00:00,2
2,29,GEN_125,Sister Maria Reyes,Room 122,Wednesday,13:00:00,13:30:00,1
2,39,ABM_107,Marvin Dela Cruz,Room 123,Wednesday,13:00:00,13:30:00,2
2,30,GEN_126,Christian Mendoza,Room 118,Wednesday,13:30:00,14:00:00,1
2,40,ABM_108,Patricia Alvarez,Room 119,Wednesday,13:30:00,14:00:00,2
2,31,GEN_127,Albert Domingo,Engineering Lab 1,Wednesday,14:00:00,14:30:00,1
2,37,ABM_105,Ricardo Gonzalez,Room 110,Wednesday,14:30:00,15:00:00,1
2,38,ABM_106,Beatrice Santos,Room 105,Wednesday,15:00:00,15:30:00,1
