Section ID,Block ID,Subject Code,Teacher Name,Room Name,Day,Start Time,End Time,Semester
1,20,ABM_101,Maria Santos,Room 109,Monday,10:30:00,11:00:00,1
1,16,GEN_116,Joseph Santos,General Science Lab 3,Monday,11:00:00,11:30:00,2
1,21,ABM_102,Luz Fernandez,Room 124,Monday,11:00:00,11:30:00,1
1,17,GEN_117,Michelle Reyes,Psychology Lab 2,Monday,11:30:00,12:00:00,2
1,1,GEN_101,Gregory Delos Santos,Room 108,Monday,13:00:00,13:30:00,1
1,18,GEN_118,Nathan Cruz,Room 122,Monday,13:00:00,13:30:00,2
1,19,GEN_119,Carlos Torres,Speech Lab 2,Monday,13:30:00,14:00:00,2
1,4,GEN_104,Carlos Dela Cruz,Room 120,Monday,14:00:00,14:30:00,1
1,22,ABM_103,Carla Reyes,Room 102,Monday,14:00:00,14:30:00,2
1,23,ABM_104,Eduardo Lopez,Room 130,Monday,14:30:00,15:00:00,2
1,7,GEN_107,Daniel Garcia,Room 102,Saturday,8:00:00,8:30:00,1
1,11,GEN_111,Gregory Delos Santos,Room 123,Saturday,8:00:00,8:30:00,2
1,8,GEN_108,Mark Reyes,Computer Lab 3,Saturday,8:30:00,9:00:00,1
1,12,GEN_112,Angela Morales,Room 101,Saturday,8:30:00,9:00:00,2
1,9,GEN_109,Lorena Mendoza,Room 129,Saturday,9:00:00,9:30:00,1
1,13,GEN_113,Angela Navarro,Speech Lab 1,Saturday,9:00:00,9:30:00,2
1,10,GEN_110,Emilio Tan,Engineering Lab 1,Saturday,10:00:00,10:30:00,1
1,14,GEN_114,Marites Santos,Room 125,Saturday,10:00:00,10:30:00,2
1,15,GEN_115,Ana Dela Cruz,Room 120,Saturday,10:30:00,11:00:00,2
1,20,ABM_101,Maria Santos,Room 109,Saturday,10:30:00,11:00:00,1
1,16,GEN_116,Joseph Santos,General Science Lab 3,Saturday,11:00:00,11:30:00,2
1,21,ABM_102,Luz Fernandez,Room 124,Saturday,11:00:00,11:30:00,1
1,17,GEN_117,Michelle Reyes,Psychology Lab 2,Saturday,11:30:00,12:00:00,2
1,1,GEN_101,Gregory Delos Santos,Room 108,Saturday,13:00:00,13:30:00,1
1,18,GEN_118,Nathan Cruz,Room 122,Saturday,13:00:00,13:30:00,2
1,19,GEN_119,Carlos Torres,Speech Lab 2,Saturday,13:30:00,14:00:00,2
1,4,GEN_104,Carlos Dela Cruz,Room 120,Saturday,14:00:00,14:30:00,1
1,22,ABM_103,Carla Reyes,Room 102,Saturday,14:00:00,14:30:00,2
1,23,ABM_104,Eduardo Lopez,Room 130,Saturday,14:30:00,15:00:00,2
1,5,GEN_105,Melissa Soriano,General Science Lab 4,Thursday,8:00:00,8:30:00,1
1,11,GEN_111,Gregory Delos Santos,Room 123,Thursday,8:00:00,8:30:00,2
1,7,GEN_107,Daniel Garcia,Room 102,Thursday,8:30:00,9:00:00,1
1,12,GEN_112,Angela Morales,Room 101,Thursday,8:30:00,9:00:00,2
1,8,GEN_108,Mark Reyes,Computer Lab 3,Thursday,9:00:00,9:30:00,1
1,13,GEN_113,Angela Navarro,Speech Lab 1,Thursday,9:00:00,9:30:00,2
1,9,GEN_109,Lorena Mendoza,Room 129,Thursday,10:00:00,10:30:00,1
1,14,GEN_114,Marites Santos,Room 125,Thursday,10:00:00,10:30:00,2
1,10,GEN_110,Emilio Tan,Engineering Lab 1,Thursday,10:30:00,11:00:00,1
1,15,GEN_115,Ana Dela Cruz,Room 120,Thursday,10:30:00,11:00:00,2
1,16,GEN_116,Joseph Santos,General Science Lab 3,Thursday,11:00:00,11:30:00,2
1,20,ABM_101,Maria Santos,Room 109,Thursday,11:00:00,11:30:00,1
1,17,GEN_117,Michelle Reyes,Psychology Lab 2,Thursday,11:30:00,12:00:00,2
1,21,ABM_102,Luz Fernandez,Room 124,Thursday,11:30:00,12:00:00,1
1,1,GEN_101,Gregory Delos Santos,Room 108,Thursday,13:00:00,13:30:00,1
1,18,GEN_118,Nathan Cruz,Room 122,Thursday,13:00:00,13:30:00,2
1,19,GEN_119,Carlos Torres,Speech Lab 2,Thursday,13:30:00,14:00:00,2
1,4,GEN_104,Carlos Dela Cruz,Room 120,Thursday,14:00:00,14:30:00,1
1,22,ABM_103,Carla Reyes,Room 102,Thursday,14:00:00,14:30:00,2
1,23,ABM_104,Eduardo Lopez,Room 130,Thursday,14:30:00,15:00:00,2
1,7,GEN_107,Daniel Garcia,Room 102,Tuesday,8:00:00,8:30:00,1
1,11,GEN_111,Gregory Delos Santos,Room 123,Tuesday,8:00:00,8:30:00,2
1,8,GEN_108,Mark Reyes,Computer Lab 3,Tuesday,8:30:00,9:00:00,1
1,12,GEN_112,Angela Morales,Room 101,Tuesday,8:30:00,9:00:00,2
1,9,GEN_109,Lorena Mendoza,Room 129,Tuesday,9:00:00,9:30:00,1
1,13,GEN_113,Angela Navarro,Speech Lab 1,Tuesday,9:00:00,9:30:00,2
1,10,GEN_110,Emilio Tan,Engineering Lab 1,Tuesday,10:00:00,10:30:00,1
1,14,GEN_114,Marites Santos,Room 125,Tuesday,10:00:00,10:30:00,2
1,2,GEN_102,Catherine Villanueva,Speech Lab 1,Tuesday,10:30:00,11:00:00,1
1,15,GEN_115,Ana Dela Cruz,Room 120,Tuesday,10:30:00,11:00:00,2
1,16,GEN_116,Joseph Santos,General Science Lab 3,Tuesday,11:00:00,11:30:00,2
1,20,ABM_101,Maria Santos,Room 109,Tuesday,11:00:00,11:30:00,1
1,17,GEN_117,Michelle Reyes,Psychology Lab 2,Tuesday,11:30:00,12:00:00,2
1,21,ABM_102,Luz Fernandez,Room 124,Tuesday,11:30:00,12:00:00,1
1,1,GEN_101,Gregory Delos Santos,Room 108,Tuesday,13:00:00,13:30:00,1
1,18,GEN_118,Nathan Cruz,Room 122,Tuesday,13:00:00,13:30:00,2
1,19,GEN_119,Carlos Torres,Speech Lab 2,Tuesday,13:30:00,14:00:00,2
1,4,GEN_104,Carlos Dela Cruz,Room 120,Tuesday,14:00:00,14:30:00,1
1,22,ABM_103,Carla Reyes,Room 102,Tuesday,14:00:00,14:30:00,2
1,23,ABM_104,Eduardo Lopez,Room 130,Tuesday,14:30:00,15:00:00,2
1,7,GEN_107,Daniel Garcia,Room 102,Wednesday,8:00:00,8:30:00,1
1,11,GEN_111,Gregory Delos Santos,Room 123,Wednesday,8:00:00,8:30:00,2
1,8,GEN_108,Mark Reyes,Computer Lab 3,Wednesday,8:30:00,9:00:00,1
1,12,GEN_112,Angela Morales,Room 101,Wednesday,8:30:00,9:00:00,2
1,9,GEN_109,Lorena Mendoza,Room 129,Wednesday,9:00:00,9:30:00,1
1,13,GEN_113,Angela Navarro,Speech Lab 1,Wednesday,9:00:00,9:30:00,2
1,6,GEN_106,Robert Torres,Room 102,Wednesday,10:00:00,10:30:00,1
1,14,GEN_114,Marites Santos,Room 125,Wednesday,10:00:00,10:30:00,2
1,10,GEN_110,Emilio Tan,Engineering Lab 1,Wednesday,10:30:00,11:00:00,1
1,15,GEN_115,Ana Dela Cruz,Room 120,Wednesday,10:30:00,11:00:00,2
1,16,GEN_116,Joseph Santos,General Science Lab 3,Wednesday,11:00:00,11:30:00,2
1,20,ABM_101,Maria Santos,Room 109,Wednesday,11:00:00,11:30:00,1
1,17,GEN_117,Michelle Reyes,Psychology Lab 2,Wednesday,11:30:00,12:00:00,2
1,21,ABM_102,Luz Fernandez,Room 124,Wednesday,11:30:00,12:00:00,1
1,1,GEN_101,Gregory Delos Santos,Room 108,Wednesday,13:00:00,13:30:00,1
1,18,GEN_118,Nathan Cruz,Room 122,Wednesday,13:00:00,13:30:00,2
1,19,GEN_119,Carlos Torres,Speech Lab 2,Wednesday,13:30:00,14:00:00,2
1,4,GEN_104,Carlos Dela Cruz,Room 120,Wednesday,14:00:00,14:30:00,1
1,22,ABM_103,Carla Reyes,Room 102,Wednesday,14:00:00,14:30:00,2
1,23,ABM_104,Eduardo Lopez,Room 130,Wednesday,14:30:00,15:00:00,2
2,24,GEN_120,Leonardo Cortez,Room 117,Friday,9:00:00,9:30:00,1
2,32,GEN_128,Fr. Antonio Valdez,Room 109,Friday,9:00:00,9:30:00,2
2,25,GEN_121,Michael Cruz,Room 130,Friday,10:00:00,10:30:00,1
2,33,GEN_129,Mark Fernandez,Computer Lab 1,Friday,10:00:00,10:30:00,2
2,26,GEN_122,Daniel Torres,Room 111,Friday,10:30:00,11:00:00,1
2,34,GEN_130,Joseph Garcia,Room 103,Friday,10:30:00,11:00:00,2
2,27,GEN_123,Maria Reyes,Room 113,Friday,11:00:00,11:30:00,1
2,35,GEN_131,Jocelyn Rivera,Room 123,Friday,11:00:00,11:30:00,2
2,28,GEN_124,Patrick Mendoza,Room 117,Friday,11:30:00,12:00:00,1
2,36,GEN_132,Cynthia Lopez,Room 128,Friday,11:30:00,12:00:00,2
2,29,GEN_125,Sister Maria Reyes,Room 122,Friday,13:00:00,13:30:00,1
2,39,ABM_107,Marvin Dela Cruz,Room 123,Friday,13:00:00,13:30:00,2
2,30,GEN_126,Christian Mendoza,Room 118,Friday,13:30:00,14:00:00,1
2,40,ABM_108,Patricia Alvarez,Room 119,Friday,13:30:00,14:00:00,2
2,31,GEN_127,Albert Domingo,Engineering Lab 1,Friday,14:00:00,14:30:00,1
2,37,ABM_105,Ricardo Gonzalez,Room 110,Friday,14:30:00,15:00:00,1
2,38,ABM_106,Beatrice Santos,Room 105,Friday,15:00:00,15:30:00,1
2,24,GEN_120,Leonardo Cortez,Room 117,Monday,9:00:00,9:30:00,1
2,32,GEN_128,Fr. Antonio Valdez,Room 109,Monday,9:00:00,9:30:00,2
2,25,GEN_121,Michael Cruz,Room 130,Monday,10:00:00,10:30:00,1
2,33,GEN_129,Mark Fernandez,Computer Lab 1,Monday,10:00:00,10:30:00,2
2,26,GEN_122,Daniel Torres,Room 111,Monday,10:30:00,11:00:00,1
2,34,GEN_130,Joseph Garcia,Room 103,Monday,10:30:00,11:00:00,2
2,27,GEN_123,Maria Reyes,Room 113,Monday,11:00:00,11:30:00,1
2,35,GEN_131,Jocelyn Rivera,Room 123,Monday,11:00:00,11:30:00,2
2,28,GEN_124,Patrick Mendoza,Room 117,Monday,11:30:00,12:00:00,1
2,36,GEN_132,Cynthia Lopez,Room 128,Monday,11:30:00,12:00:00,2
2,29,GEN_125,Sister Maria Reyes,Room 122,Monday,13:00:00,13:30:00,1
2,39,ABM_107,Marvin Dela Cruz,Room 123,Monday,13:00:00,13:30:00,2
2,30,GEN_126,Christian Mendoza,Room 118,Monday,13:30:00,14:00:00,1
2,40,ABM_108,Patricia Alvarez,Room 119,Monday,13:30:00,14:00:00,2
2,31,GEN_127,Albert Domingo,Engineering Lab 1,Monday,14:00:00,14:30:00,1
2,37,ABM_105,Ricardo Gonzalez,Room 110,Monday,14:30:00,15:00:00,1
2,38,ABM_106,Beatrice Santos,Room 105,Monday,15:00:00,15:30:00,1
2,24,GEN_120,Leonardo Cortez,Room 117,Saturday,9:00:00,9:30:00,1
2,32,GEN_128,Fr. Antonio Valdez,Room 109,Saturday,9:00:00,9:30:00,2
2,25,GEN_121,Michael Cruz,Room 130,Saturday,10:00:00,10:30:00,1
2,33,GEN_129,Mark Fernandez,Computer Lab 1,Saturday,10:00:00,10:30:00,2
2,26,GEN_122,Daniel Torres,Room 111,Saturday,10:30:00,11:00:00,1
2,34,GEN_130,Joseph Garcia,Room 103,Saturday,10:30:00,11:00:00,2
2,27,GEN_123,Maria Reyes,Room 113,Saturday,11:00:00,11:30:00,1
2,35,GEN_131,Jocelyn Rivera,Room 123,Saturday,11:00:00,11:30:00,2
2,28,GEN_124,Patrick Mendoza,Room 117,Saturday,11:30:00,12:00:00,1
2,36,GEN_132,Cynthia Lopez,Room 128,Saturday,11:30:00,12:00:00,2
2,29,GEN_125,Sister Maria Reyes,Room 122,Saturday,13:00:00,13:30:00,1
2,39,ABM_107,Marvin Dela Cruz,Room 123,Saturday,13:00:00,13:30:00,2
2,30,GEN_126,Christian Mendoza,Room 118,Saturday,13:30:00,14:00:00,1
2,40,ABM_108,Patricia Alvarez,Room 119,Saturday,13:30:00,14:00:00,2
2,31,GEN_127,Albert Domingo,Engineering Lab 1,Saturday,14:00:00,14:30:00,1
2,37,ABM_105,Ricardo Gonzalez,Room 110,Saturday,14:30:00,15:00:00,1
2,38,ABM_106,Beatrice Santos,Room 105,Saturday,15:00:00,15:30:00,1
2,24,GEN_120,Leonardo Cortez,Room 117,Thursday,9:00:00,9:30:00,1
2,32,GEN_128,Fr. Antonio Valdez,Room 109,Thursday,9:00:00,9:30:00,2
2,25,GEN_121,Michael Cruz,Room 130,Thursday,10:00:00,10:30:00,1
2,33,GEN_129,Mark Fernandez,Computer Lab 1,Thursday,10:00:00,10:30:00,2
2,26,GEN_122,Daniel Torres,Room 111,Thursday,10:30:00,11:00:00,1
2,34,GEN_130,Joseph Garcia,Room 103,Thursday,10:30:00,11:00:00,2
2,27,GEN_123,Maria Reyes,Room 113,Thursday,11:00:00,11:30:00,1
2,35,GEN_131,Jocelyn Rivera,Room 123,Thursday,11:00:00,11:30:00,2
2,28,GEN_124,Patrick Mendoza,Room 117,Thursday,11:30:00,12:00:00,1
2,36,GEN_132,Cynthia Lopez,Room 128,Thursday,11:30:00,12:00:00,2
2,29,GEN_125,Sister Maria Reyes,Room 122,Thursday,13:00:00,13:30:00,1
2,39,ABM_107,Marvin Dela Cruz,Room 123,Thursday,13:00:00,13:30:00,2
2,30,GEN_126,Christian Mendoza,Room 118,Thursday,13:30:00,14:00:00,1
2,40,ABM_108,Patricia Alvarez,Room 119,Thursday,13:30:00,14:00:00,2
2,31,GEN_127,Albert Domingo,Engineering Lab 1,Thursday,14:00:00,14:30:00,1
2,37,ABM_105,Ricardo Gonzalez,Room 110,Thursday,14:30:00,15:00:00,1
2,38,ABM_106,Beatrice Santos,Room 105,Thursday,15:00:00,15:30:00,1
2,24,GEN_120,Leonardo Cortez,Room 117,Tuesday,9:00:00,9:30:00,1
2,32,GEN_128,Fr. Antonio Valdez,Room 109,Tuesday,9:00:00,9:30:00,2
2,25,GEN_121,Michael Cruz,Room 130,Tuesday,10:00:00,10:30:00,1
2,33,GEN_129,Mark Fernandez,Computer Lab 1,Tuesday,10:00:00,10:30:00,2
2,26,GEN_122,Daniel Torres,Room 111,Tuesday,10:30:00,11:00:00,1
2,34,GEN_130,Joseph Garcia,Room 103,Tuesday,10:30:00,11:00:00,2
2,27,GEN_123,Maria Reyes,Room 113,Tuesday,11:00:00,11:30:00,1
2,35,GEN_131,Jocelyn Rivera,Room 123,Tuesday,11:00:00,11:30:00,2
2,28,GEN_124,Patrick Mendoza,Room 117,Tuesday,11:30:00,12:00:00,1
2,36,GEN_132,Cynthia Lopez,Room 128,Tuesday,11:30:00,12:00:00,2
2,29,GEN_125,Sister Maria Reyes,Room 122,Tuesday,13:00:00,13:30:00,1
2,39,ABM_107,Marvin Dela Cruz,Room 123,Tuesday,13:00:00,13:30:00,2
2,30,GEN_126,Christian Mendoza,Room 118,Tuesday,13:30:00,14:00:00,1
2,40,ABM_108,Patricia Alvarez,Room 119,Tuesday,13:30:00,14:00:00,2
2,31,GEN_127,Albert Domingo,Engineering Lab 1,Tuesday,14:00:00,14:30:00,1
2,37,ABM_105,Ricardo Gonzalez,Room 110,Tuesday,14:30:00,15:00:00,1
2,38,ABM_106,Beatrice Santos,Room 105,Tuesday,15:00:00,15:30:00,1
2,24,GEN_120,Leonardo Cortez,Room 117,Wednesday,9:00:00,9:30:00,1
2,32,GEN_128,Fr. Antonio Valdez,Room 109,Wednesday,9:00:00,9:30:00,2
2,25,GEN_121,Michael Cruz,Room 130,Wednesday,10:00:00,10:30:00,1
2,33,GEN_129,Mark Fernandez,Computer Lab 1,Wednesday,10:00:00,10:30:00,2
2,26,GEN_122,Daniel Torres,Room 111,Wednesday,10:30:00,11:00:00,1
2,34,GEN_130,Joseph Garcia,Room 103,Wednesday,10:30:00,11:00:00,2
2,27,GEN_123,Maria Reyes,Room 113,Wednesday,11:00:00,11:30:00,1
2,35,GEN_131,Jocelyn Rivera,Room 123,Wednesday,11:00:00,11:30:00,2
2,28,GEN_124,Patrick Mendoza,Room 117,Wednesday,11:30:00,12:00:00,1
2,36,GEN_132,Cynthia Lopez,Room 128,Wednesday,11:30:00,12:00:00,2
2,29,GEN_125,Sister Maria Reyes,Room 122,Wednesday,13:00:00,13:30:00,1
2,39,ABM_107,Marvin Dela Cruz,Room 123,Wednesday,13:00:00,13:30:00,2
2,30,GEN_126,Christian Mendoza,Room 118,Wednesday,13:30:00,14:00:00,1
2,40,ABM_108,Patricia Alvarez,Room 119,Wednesday,13:30:00,14:00:00,2
2,31,GEN_127,Albert Domingo,Engineering Lab 1,Wednesday,14:00:00,14:30:00,1
2,37,ABM_105,Ricardo Gonzalez,Room 110,Wednesday,14:30:00,15:00:00,1
2,38,ABM_106,Beatrice Santos,Room 105,Wednesday,15:00:00,15:30:00,1
3,43,GEN_103,Ricardo Manalo,Room 110,Friday,7:30:00,8:00:00,1
3,51,GEN_111,Marianne Cruz,Room 107,Friday,7:30:00,8:00:00,2
3,47,GEN_107,Daniel Garcia,Room 123,Friday,8:00:00,8:30:00,1
3,52,GEN_112,Carlos Martinez,Room 130,Friday,8:00:00,8:30:00,2
3,48,GEN_108,Mark Reyes,Computer Lab 9,Friday,8:30:00,9:00:00,1
3,53,GEN_113,Felipe Ramirez,Speech Lab 2,Friday,8:30:00,9:00:00,2
3,49,GEN_109,Marco Castillo,Room 101,Friday,9:00:00,9:30:00,1
3,54,GEN_114,Marites Santos,Room 108,Friday,9:00:00,9:30:00,2
3,50,GEN_110,Anthony Villanueva,Engineering Lab 2,Friday,10:00:00,10:30:00,1
3,55,GEN_115,Jessica Torres,Room 121,Friday,10:00:00,10:30:00,2
3,56,GEN_116,Joseph Santos,General Science Lab 5,Friday,10:30:00,11:00:00,2
3,60,HUMSS_101,Juan Cruz,Room 104,Friday,10:30:00,11:00:00,1
3,57,GEN_117,Julia Fernandez,Psychology Lab 2,Friday,11:00:00,11:30:00,2
3,61,HUMSS_102,Beatrice Castillo,Room 108,Friday,11:00:00,11:30:00,1
3,58,GEN_118,Jonathan Tan,Room 118,Friday,11:30:00,12:00:00,2
3,41,GEN_101,Mark Villanueva,Room 104,Friday,13:00:00,13:30:00,1
3,59,GEN_119,Monica Lopez,Speech Lab 1,Friday,13:00:00,13:30:00,2
3,62,HUMSS_103,Gregory Delos Santos,Room 129,Friday,13:30:00,14:00:00,2
3,44,GEN_104,Carlos Dela Cruz,Room 105,Friday,14:00:00,14:30:00,1
3,63,HUMSS_104,Anthony Salvador,Room 126,Friday,14:00:00,14:30:00,2
3,47,GEN_107,Daniel Garcia,Room 123,Monday,7:30:00,8:00:00,1
3,51,GEN_111,Marianne Cruz,Room 107,Monday,7:30:00,8:00:00,2
3,48,GEN_108,Mark Reyes,Computer Lab 9,Monday,8:00:00,8:30:00,1
3,52,GEN_112,Carlos Martinez,Room 130,Monday,8:00:00,8:30:00,2
3,49,GEN_109,Marco Castillo,Room 101,Monday,8:30:00,9:00:00,1
3,53,GEN_113,Felipe Ramirez,Speech Lab 2,Monday,8:30:00,9:00:00,2
3,50,GEN_110,Anthony Villanueva,Engineering Lab 2,Monday,9:00:00,9:30:00,1
3,54,GEN_114,Marites Santos,Room 108,Monday,9:00:00,9:30:00,2
3,55,GEN_115,Jessica Torres,Room 121,Monday,10:00:00,10:30:00,2
3,60,HUMSS_101,Juan Cruz,Room 104,Monday,10:00:00,10:30:00,1
3,56,GEN_116,Joseph Santos,General Science Lab 5,Monday,10:30:00,11:00:00,2
3,61,HUMSS_102,Beatrice Castillo,Room 108,Monday,10:30:00,11:00:00,1
3,57,GEN_117,Julia Fernandez,Psychology Lab 2,Monday,11:00:00,11:30:00,2
3,58,GEN_118,Jonathan Tan,Room 118,Monday,11:30:00,12:00:00,2
3,41,GEN_101,Mark Villanueva,Room 104,Monday,13:00:00,13:30:00,1
3,59,GEN_119,Monica Lopez,Speech Lab 1,Monday,13:00:00,13:30:00,2
3,62,HUMSS_103,Gregory Delos Santos,Room 129,Monday,13:30:00,14:00:00,2
3,44,GEN_104,Carlos Dela Cruz,Room 105,Monday,14:00:00,14:30:00,1
3,63,HUMSS_104,Anthony Salvador,Room 126,Monday,14:00:00,14:30:00,2
3,47,GEN_107,Daniel Garcia,Room 123,Saturday,7:30:00,8:00:00,1
3,51,GEN_111,Marianne Cruz,Room 107,Saturday,7:30:00,8:00:00,2
3,48,GEN_108,Mark Reyes,Computer Lab 9,Saturday,8:00:00,8:30:00,1
3,52,GEN_112,Carlos Martinez,Room 130,Saturday,8:00:00,8:30:00,2
3,49,GEN_109,Marco Castillo,Room 101,Saturday,8:30:00,9:00:00,1
3,53,GEN_113,Felipe Ramirez,Speech Lab 2,Saturday,8:30:00,9:00:00,2
3,50,GEN_110,Anthony Villanueva,Engineering Lab 2,Saturday,9:00:00,9:30:00,1
3,54,GEN_114,Marites Santos,Room 108,Saturday,9:00:00,9:30:00,2
3,55,GEN_115,Jessica Torres,Room 121,Saturday,10:00:00,10:30:00,2
3,60,HUMSS_101,Juan Cruz,Room 104,Saturday,10:00:00,10:30:00,1
3,56,GEN_116,Joseph Santos,General Science Lab 5,Saturday,10:30:00,11:00:00,2
3,61,HUMSS_102,Beatrice Castillo,Room 108,Saturday,10:30:00,11:00:00,1
3,57,GEN_117,Julia Fernandez,Psychology Lab 2,Saturday,11:00:00,11:30:00,2
3,58,GEN_118,Jonathan Tan,Room 118,Saturday,11:30:00,12:00:00,2
3,41,GEN_101,Mark Villanueva,Room 104,Saturday,13:00:00,13:30:00,1
3,59,GEN_119,Monica Lopez,Speech Lab 1,Saturday,13:00:00,13:30:00,2
3,62,HUMSS_103,Gregory Delos Santos,Room 129,Saturday,13:30:00,14:00:00,2
3,44,GEN_104,Carlos Dela Cruz,Room 105,Saturday,14:00:00,14:30:00,1
3,63,HUMSS_104,Anthony Salvador,Room 126,Saturday,14:00:00,14:30:00,2
3,45,GEN_105,Melissa Soriano,General Science Lab 5,Thursday,7:30:00,8:00:00,1
3,51,GEN_111,Marianne Cruz,Room 107,Thursday,7:30:00,8:00:00,2
3,47,GEN_107,Daniel Garcia,Room 123,Thursday,8:00:00,8:30:00,1
3,52,GEN_112,Carlos Martinez,Room 130,Thursday,8:00:00,8:30:00,2
3,48,GEN_108,Mark Reyes,Computer Lab 9,Thursday,8:30:00,9:00:00,1
3,53,GEN_113,Felipe Ramirez,Speech Lab 2,Thursday,8:30:00,9:00:00,2
3,49,GEN_109,Marco Castillo,Room 101,Thursday,9:00:00,9:30:00,1
3,54,GEN_114,Marites Santos,Room 108,Thursday,9:00:00,9:30:00,2
3,50,GEN_110,Anthony Villanueva,Engineering Lab 2,Thursday,10:00:00,10:30:00,1
3,55,GEN_115,Jessica Torres,Room 121,Thursday,10:00:00,10:30:00,2
3,56,GEN_116,Joseph Santos,General Science Lab 5,Thursday,10:30:00,11:00:00,2
3,60,HUMSS_101,Juan Cruz,Room 104,Thursday,10:30:00,11:00:00,1
3,57,GEN_117,Julia Fernandez,Psychology Lab 2,Thursday,11:00:00,11:30:00,2
3,61,HUMSS_102,Beatrice Castillo,Room 108,Thursday,11:00:00,11:30:00,1
3,58,GEN_118,Jonathan Tan,Room 118,Thursday,11:30:00,12:00:00,2
3,41,GEN_101,Mark Villanueva,Room 104,Thursday,13:00:00,13:30:00,1
3,59,GEN_119,Monica Lopez,Speech Lab 1,Thursday,13:00:00,13:30:00,2
3,62,HUMSS_103,Gregory Delos Santos,Room 129,Thursday,13:30:00,14:00:00,2
3,44,GEN_104,Carlos Dela Cruz,Room 105,Thursday,14:00:00,14:30:00,1
3,63,HUMSS_104,Anthony Salvador,Room 126,Thursday,14:00:00,14:30:00,2
3,47,GEN_107,Daniel Garcia,Room 123,Tuesday,7:30:00,8:00:00,1
3,51,GEN_111,Marianne Cruz,Room 107,Tuesday,7:30:00,8:00:00,2
3,48,GEN_108,Mark Reyes,Computer Lab 9,Tuesday,8:00:00,8:30:00,1
3,52,GEN_112,Carlos Martinez,Room 130,Tuesday,8:00:00,8:30:00,2
3,49,GEN_109,Marco Castillo,Room 101,Tuesday,8:30:00,9:00:00,1
3,53,GEN_113,Felipe Ramirez,Speech Lab 2,Tuesday,8:30:00,9:00:00,2
3,50,GEN_110,Anthony Villanueva,Engineering Lab 2,Tuesday,9:00:00,9:30:00,1
3,54,GEN_114,Marites Santos,Room 108,Tuesday,9:00:00,9:30:00,2
3,55,GEN_115,Jessica Torres,Room 121,Tuesday,10:00:00,10:30:00,2
3,60,HUMSS_101,Juan Cruz,Room 104,Tuesday,10:00:00,10:30:00,1
3,42,GEN_102,Carlos Torres,Speech Lab 2,Tuesday,10:30:00,11:00:00,1
3,56,GEN_116,Joseph Santos,General Science Lab 5,Tuesday,10:30:00,11:00:00,2
3,57,GEN_117,Julia Fernandez,Psychology Lab 2,Tuesday,11:00:00,11:30:00,2
3,61,HUMSS_102,Beatrice Castillo,Room 108,Tuesday,11:00:00,11:30:00,1
3,58,GEN_118,Jonathan Tan,Room 118,Tuesday,11:30:00,12:00:00,2
